item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
336066990502,DJ Moore 2021 Donruss Optic Holo #157 Carolina Panthers,1.5,3.75,1.5,1.5,15,Browse BIN | ActiveCache | Active median P1,
336075932896,Skyy Moore 2023 Donruss #150 Kansas City Chiefs,1.5,3.0,1.5,1.5,11,Browse BIN | ActiveCache | Active median P1,
336075932897,J.J. Watt 2019 Panini Prestige #177 Houston Texans,2.99,1.85,2.99,2.99,4,Browse BIN | ActiveCache | Active median P1,
336075932898,Calvin Johnson 2014 Panini Absolute Die-Cut #97 Detroit Lions HOF WR Megatron,2.99,2.98,2.98,2.99,3,Browse BIN | ActiveCache | Active median P1,
336075932899,Grant Delpit 2023 Donruss Press Proof Blue #66 Cleveland Browns,1.7,1.8,1.69,1.69,10,Browse BIN | ActiveCache | Active median P1,
336075932900,Brett Favre 2015 Topps Field Access Blue #167 Green Bay Packers HOF NFL LEGEND,2.99,2.99,3.24,2.99,1,Browse BIN | ActiveCache | Active median P1,
336075932901,Zach Wilson 2022 Donruss Red Press Proof #142 New York Jets,1.95,1.95,1.95,1.95,7,Browse BIN | ActiveCache | Active median P1,
336075932902,Matt Ryan 2022 Donruss Elite #82 Indianapolis Colts,1.85,4.16,1.84,1.85,8,Browse BIN | ActiveCache | Active median P1,
336075932903,Phil Jurkovec 2022 Panini Select Draft Picks Sensations #SEPJ Boston College,2.05,1.95,1.95,1.95,7,Browse BIN | ActiveCache | Active median P1,
336075932904,Kurt Warner 2021 Donruss Optic #181 Arizona Cardinals,1.99,4.109999999999999,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
336075932905,Matt Ryan 2022 Panini Certified #4 Indianapolis Colts,2.99,4.24,2.99,2.99,4,Browse BIN | ActiveCache | Active median P1,
336075932906,Ryan Leaf 1998 Score #251 RC San Diego Chargers Former #2 Pick,2.0,2.08,1.98,1.99,11,Browse BIN | ActiveCache | Active median P1,
336075932907,Najee Harris 2022 Donruss Elite #19 Pittsburgh Steelers,1.8,2.99,1.8,1.8,7,Browse BIN | ActiveCache | Active median P1,
336075932908,Odell Beckham Jr. 2020 Donruss Optic #28 Cleveland Browns,4.75,4.99,4.75,4.75,3,Browse BIN | ActiveCache | Active median P1,
336075932909,CeeDee Lamb 2022 Panini Certified #28 Dallas Cowboys,1.85,1.85,1.84,1.85,11,Browse BIN | ActiveCache | Active median P1,
336075932910,Darrell Green 2022 Panini Prizm #299 Washington Redskins,3.75,28.92,3.75,3.75,3,Browse BIN | ActiveCache | Active median P1,
336075932911,Mike Gesicki 2021 Panini Chronicles Pink #75 Miami Dolphins,1.99,2.34,1.99,1.99,8,Browse BIN | ActiveCache | Active median P1,
336075932912,Ronnie Lott 2022 Donruss Red Press Proof #29 San Francisco 49ers,1.95,,,,0,No solds | No actives | No data,
336075932914,Brett Favre 2018 Donruss #110 Green Bay Packers HOF NFL QB Legend,2.35,2.99,2.34,2.35,9,Browse BIN | ActiveCache | Active median P1,
336075932915,Laviska Shenault Jr. 2020 Select Rookie Swatches White Prizm #RS-LSA /60 Jaguars,6.27,13.129999999999999,2.19,3.76,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336075932916,Brett Favre 2016 Donruss Legends of the Fall #14 Green Bay Packers HOF NFL QB,1.69,2.745,1.69,1.69,14,Browse BIN | ActiveCache | Active median P1,
336075932917,David Ojabo 2022 Donruss #370 RC Baltimore Ravens,1.6,2.75,1.74,1.75,13,Browse BIN | ActiveCache | Active median P1,
336075932918,DK Metcalf 2021 Panini Select #30 Seattle Seahawks,1.99,2.62,1.98,1.99,12,Browse BIN | ActiveCache | Active median P1,
336075932919,Brett Favre 2018 Panini Classics #131 Green Bay Packers HOF NFL QB Legend,2.89,2.915,2.88,2.89,5,Browse BIN | ActiveCache | Active median P1,
336075932920,Shaun Alexander 2021 Panini Prizm #50 Seattle Seahawks MVP HOF?,1.8,2.6,1.79,1.79,9,Browse BIN | ActiveCache | Active median P1,
336075932921,Brett Favre 2019 Donruss The Legends Series #LS-6 Green Bay Packers,1.99,2.0,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
336075932922,T.J. Hockenson 2021 Panini Prizm #147 Detroit Lions,1.7,5.68,1.65,1.65,13,Browse BIN | ActiveCache | Active median P1,
336075932923,Brett Favre 1995 Score #224 Green Bay Packers HOF NFL QB Legend,1.8,1.99,1.7,1.7,13,Browse BIN | ActiveCache | Active median P1,
336075932924,Ryan Leaf 1998 Upper Deck UD3 #182 RC San Diego Chargers 90s Quaterback,1.95,2.295,1.95,1.95,14,Browse BIN | ActiveCache | Active median P1,
336075932925,Chase Claypool 2022 Donruss Elite #69 Pittsburgh Steelers,1.85,2.995,1.84,1.85,7,Browse BIN | ActiveCache | Active median P1,
336075932926,Brett Favre 2022 Panini Mosaic #75 Green Bay Packers HOF NFL QB Legend,1.65,30.0,1.64,1.65,10,Browse BIN | ActiveCache | Active median P1,
336075932927,Derrick Henry 2022 Donruss Elite #30 Tennessee Titans,2.25,3.49,2.24,2.25,8,Browse BIN | ActiveCache | Active median P1,
336075932928,Brett Favre 1996 SkyBox Impact #196 Green Bay Packers HOF NFL QB Legend,2.49,2.49,2.49,2.49,4,Browse BIN | ActiveCache | Active median P1,
336075932929,Mac Jones 2022 Donruss Elite #4 New England Patriots,3.45,3.45,3.45,3.45,2,Browse BIN | ActiveCache | Active median P1,
336075932930,Clyde Edwards-Helaire 2022 Donruss Elite #92 Kansas City Chiefs,1.99,2.495,1.99,1.99,7,Browse BIN | ActiveCache | Active median P1,
336075932931,Ryan Leaf 1998 UD Choice #194 RC San Diego Chargers Retired,1.85,2.995,1.84,1.85,11,Browse BIN | ActiveCache | Active median P1,
336075932932,Brett Favre 2016 Panini Classics #178 Green Bay Packers HOF NFL QB Legend,3.49,2.74,3.49,3.49,4,Browse BIN | ActiveCache | Active median P1,
336075932933,Brett Favre 2019 Panini Prizm Draft Picks #16 Southern Miss Golden Eagles,3.0,3.75,3.0,3.0,12,Browse BIN | ActiveCache | Active median P1,
336075932934,Brett Favre 2017 Panini Playoff #130 Green Bay Packers HOF NFL QB Legend,1.7,1.7,1.7,1.7,1,Browse BIN | ActiveCache | Active median P1,
336075932935,Brett Favre 2015 Donruss #163 Green Bay Packers HOF NFL QB Legend,2.0,3.865,1.99,1.99,10,Browse BIN | ActiveCache | Active median P1,
336075932936,Brett Favre 2018 Panini Contenders Draft Picks #13 Southern Miss Golden Eagles,2.5,1.67,2.5,2.5,10,Browse BIN | ActiveCache | Active median P1,
336075932937,Brett Favre 1992 Upper Deck #484 Green Bay Packers HOF NFL QB Legend,1.7,3.5,1.7,1.7,13,Browse BIN | ActiveCache | Active median P1,
336075932938,Brett Favre 2017 Contenders Draft Picks Old School Colors #7 Southern Miss,2.15,2.49,1.95,1.95,11,Browse BIN | ActiveCache | Active median P1,
336075932939,Brett Favre 2002 UD Authentics #30 Green Bay Packers HOF NFL QB Legend,1.89,2.0,1.88,1.89,9,Browse BIN | ActiveCache | Active median P1,
336075932940,Brett Favre 2018 Panini Classics Composers #23 Green Bay Packers NM-MT OR BETTER,1.9,1.9,1.9,1.9,11,Browse BIN | ActiveCache | Active median P1,
336075932943,Brett Favre 2017 Score Signal Callers #28 Green Bay Packers HOF NFL QB Legend,1.65,1.83,1.67,1.65,12,Browse BIN | ActiveCache | Active median P1,
236210269490,Brett Favre 2014 Topps Fire Ring of Fire #ROF-BF Green Bay Packers HOF QB Legend,14.99,14.99,14.99,14.99,1,Browse BIN | ActiveCache | Active median P1,
