item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236265291303,Jake Scott 1979 Topps #456 Washington Redskins,1.5,2.59,1.75,1.75,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762851,Derek Jeter 2004 Fleer Showcase #85 New York Yankees,2.75,3.06,3.06,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762854,Derek Jeter 2006 Ultra Lucky 13 #208 New York Yankees HOF Legend,6.35,7.95,4.24,4.25,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762855,Derek Jeter 2000 Fleer Impact Mighty Fine in '99 #11MF New York Yankees,1.9,2.99,1.65,1.65,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762856,Derek Jeter 2006 Fleer Tradition #200 New York Yankees,2.4,2.5250000000000004,2.24,2.25,4,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762858,Derek Jeter 2006 Upper Deck Special F/X Player Highlights #PH-24 Yankees,5.55,4.78,4.78,4.79,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762859,Derek Jeter 1999 Upper Deck HoloGrFX #38 New York Yankees,2.5,4.055,2.49,2.49,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762860,Derek Jeter 2006 Flair Showcase Hot Numbers #HN-9 New York Yankees,3.95,4.49,4.49,4.49,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762861,Derek Jeter 1997 Collector's Choice The Big Show #34 New York Yankees,2.0,2.2800000000000002,1.69,1.69,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762862,Derek Jeter 2005 Leaf #135 New York Yankees,2.2,3.1399999999999997,2.94,2.6,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762863,Derek Jeter 2003 UD Patch Collection #77 New York Yankees,2.0,3.34,3.34,2.4,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762864,Derek Jeter 2000 Bowman Major Power #MP9 New York Yankees HOF Legend,3.95,3.475,2.49,2.49,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762865,Derek Jeter 2008 Upper Deck #297 New York Yankees,1.5,2.965,2.64,1.9,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762866,Derek Jeter 2005 Upper Deck Pro Sigs #57 New York Yankees,2.9,3.06,3.06,2.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762867,Derek Jeter 2002 Fleer Triple Crown  Promotional Sample #2 New York Yankees,3.8,5.57,5.57,5.59,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762869,Derek Jeter 1998 Metal Universe Universal Language #9UL New York Yankees HOF,7.5,4.99,4.99,4.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762871,Derek Jeter 2004 Playoff Absolute Memorabilia Retail #145 New York Yankees,2.5,2.0,2.0,2.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762872,Derek Jeter 2003 Upper Deck Play Ball #45 New York Yankees,2.5,2.59,2.49,2.49,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762873,Derek Jeter 1996 Circa #65 New York Yankees HOF Legend Captain,3.15,152.2,152.2,152.2,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762874,Derek Jeter 2013 Panini Triple Play Tattoos #9 New York Yankees,1.95,2.0,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762875,Derek Jeter 2004 Ultra #120 New York Yankees,2.3,3.415,2.39,2.39,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762877,Derek Jeter 2005 Fleer Platinum #89 New York Yankees,2.1,1.98,1.89,1.89,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762878,Derek Jeter 1994-95 Fleer Excel #97 Tampa Yankees HOF Legend,7.1,7.47,9.95,9.95,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762879,Derek Jeter 1999 Topps #230 New York Yankees HOF Legend Captain,2.0,2.75,1.75,1.75,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762881,Derek Jeter 2000 Upper Deck Ultimate Victory #39 New York Yankees,2.05,3.2,2.34,2.35,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762882,Derek Jeter 2002 Fleer Triple Crown Diamond Immortality #1DI New York Yankees,3.7,3.84,3.7,3.7,4,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762883,Derek Jeter 2000 Upper Deck MVP Second Season Standouts #SS9 New York Yankees,2.8,3.28,1.99,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762884,Derek Jeter 2005 Fleer Classic Clippings #4 New York Yankees,2.1,2.78,2.04,2.05,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762885,Derek Jeter 2007 Upper Deck Team Checklist #479 New York Yankees,1.9,2.94,2.94,2.3,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762886,Derek Jeter 1994 Collector's Choice #644 New York Yankees,2.5,24.99,2.49,2.49,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762887,Derek Jeter 2003 MLB Showdown #204 New York Yankees,2.9,2.9450000000000003,,2.95,0,Browse BIN | No actives | Sold median P1,
336136762888,Derek Jeter 2000 Upper Deck HoloGrFX #87 New York Yankees,2.4,3.4050000000000002,3.25,2.8,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762889,Derek Jeter 1995 Collector's Choice SE #2 New York Yankees,2.9,2.995,2.99,2.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762890,Derek Jeter 2002 Upper Deck Championship Caliber #CC1 New York Yankees,3.25,3.74,1.99,1.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762891,Derek Jeter 1999 Pacific Omega #163 New York Yankees HOF Legend,2.0,3.87,3.87,2.4,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762892,Derek Jeter 1997 SkyBox E-X2000 Star Date 2000 #7 New York Yankees,19.1,19.175,19.1,19.1,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762893,Derek Jeter 1997 Circa Fast Track #3 New York Yankees,3.05,5.24,2.5,2.5,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762894,Derek Jeter 1999 Pacific Invincible Seismic Force #12 Action New York Yankees,2.0,3.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762895,Derek Jeter 1999 UD Choice Opening Season Superstars #S9 New York Yankees,2.3,2.99,1.99,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762896,Derek Jeter 2003 Leaf #69 New York Yankees,1.9,1.99,1.99,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762897,Derek Jeter 2003 Upper Deck Victory Tier 1 Green #54 New York Yankees,2.85,3.5,2.99,2.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762898,Derek Jeter 1998 Pacific Omega #165 New York Yankees,2.9,6.1,2.0,2.0,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762899,Derek Jeter 1995 Fleer Major League Prospects #7 RC New York Yankees,3.8,3.99,2.15,2.15,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762900,Derek Jeter 2001 Fleer Tradition #188 New York Yankees HOF Legend,2.95,2.84,2.59,2.59,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762901,Derek Jeter 2000 Upper Deck Black Diamond #56 New York Yankees,1.9,2.75,1.95,1.95,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762902,Derek Jeter 2004 Ultra Ultra Performers #11 UP New York Yankees,2.85,2.4,2.39,2.39,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762903,Derek Jeter 2003 Fleer Platinum #53 New York Yankees,2.25,2.25,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762904,Derek Jeter 2002 Upper Deck Ovation #26 New York Yankees,1.9,2.0,1.98,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762905,Derek Jeter 2003 Fleer Tradition Milestones #16 MS New York Yankees,2.1,2.49,1.7,1.7,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762906,Derek Jeter 2003 Fleer Rookies & Greats #41 New York Yankees,1.9,4.0,3.34,2.3,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762907,Derek Jeter 2005 Fleer Showcase #39 New York Yankees,4.7,21.665000000000003,21.665000000000003,21.65,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336136762908,Derek Jeter 1997 Circa #200 New York Yankees HOF Legend,2.95,3.49,2.75,2.75,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762911,Derek Jeter 1999 Upper Deck #154 New York Yankees HOF Legend,1.85,3.0,1.9,1.9,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336136762912,Derek Jeter 2004 Upper Deck Etchings #45 New York Yankees,2.6,3.95,3.95,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079343,David Taylor 1979 Topps #109 Baltimore Colts,1.5,2.99,2.0,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079344,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079345,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079350,Roosevelt Leaks 1979 Topps #418 Baltimore Colts,1.5,2.99,1.89,1.89,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079353,Ed Simonini 1979 Topps #195 Baltimore Colts,1.5,2.99,1.99,1.9,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079354,Randy Cross 1979 Topps #513 San Francisco 49ers,1.7,2.99,1.69,1.69,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079357,David Taylor 1979 Topps #109 Baltimore Colts,1.5,2.99,2.0,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079358,Randy Logan 1979 Topps #424 Philadelphia Eagles,1.5,2.99,1.92,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079361,Randy Logan 1979 Topps #424 Philadelphia Eagles,1.5,2.99,1.92,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079362,Jimbo Elrod 1979 Topps #508 RC Kansas City Chiefs,1.75,2.49,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079363,Ralph Perretta 1979 Topps #88 San Diego Chargers,1.5,3.75,1.91,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079364,Duriel Harris 1979 Topps #514 Miami Dolphins,1.5,2.79,1.99,1.9,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079366,Doug Nettles 1979 Topps #171 RC Baltimore Colts,1.65,2.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079367,Roger Wehrli 1979 Topps #381 St. Louis Cardinals,1.6,4.61,2.39,2.0,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079368,Eric Williams 1979 Topps #203 RC St. Louis Cardinals,1.65,2.99,1.99,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079369,John Dutton 1979 Topps #355 Baltimore Colts,1.65,1.99,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079370,Preston Pearson 1979 Topps #315 Dallas Cowboys,1.6,2.89,1.86,1.85,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079371,Eason Ramson 1979 Topps #272 RC St. Louis Cardinals,1.7,2.99,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079372,Roosevelt Leaks 1979 Topps #418 Baltimore Colts,1.5,2.99,1.89,1.89,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079374,Ray Wersching 1979 Topps #264 San Francisco 49ers,1.5,2.99,2.49,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079380,Robert Pratt 1979 Topps #241 Baltimore Colts,1.5,5.31,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079383,Roosevelt Leaks 1979 Topps #418 Baltimore Colts,1.5,2.99,1.89,1.89,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079385,John Dutton 1979 Topps #355 Baltimore Colts,1.65,1.99,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079386,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079396,Bruce Laird 1979 Topps #69 Baltimore Colts,1.5,2.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079398,Bob Baumhower 1979 Topps #46 Miami Dolphins,1.5,2.99,1.99,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079402,Bert Jones 1979 Topps #220 Baltimore Colts,1.65,2.99,2.49,2.05,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079406,Allan Ellis 1979 Topps #497 Chicago Bears,1.5,2.62,2.49,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079407,Norm Thompson 1979 Topps #129 Baltimore Colts,1.5,5.31,2.59,1.9,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079408,Bert Jones 1979 Topps #220 Baltimore Colts,1.65,2.99,2.49,2.05,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079409,Bennie Cunningham 1979 Topps Cream Colored Back #124 Pittsburgh Steelers,2.75,3.24,2.75,2.75,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079412,Stan White 1979 Topps #478 Baltimore Colts,1.5,3.65,2.59,1.9,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079414,Thomas Henderson 1979 Topps #385 Dallas Cowboys,1.95,4.154999999999999,2.4,2.35,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079416,Charlie Smith 1979 Topps #471 Philadelphia Eagles,1.5,2.99,1.94,1.9,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079417,Bruce Laird 1979 Topps #69 Baltimore Colts,1.5,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079418,Carl Eller 1979 Topps Cream Colored Back #406 Minnesota Vikings,3.3,4.61,3.3,3.3,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079422,Charlie Waters 1979 Topps #445 Dallas Cowboys,1.7,3.375,2.68,2.1,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079424,Gary Green 1979 Topps #426 Kansas City Chiefs,1.5,2.87,1.75,1.75,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079425,Cleveland Elam 1979 Topps #410 San Francisco 49ers,1.5,2.14,1.92,1.9,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079428,J.K. McKay 1979 Topps #477 Tampa Bay Buccaneers,1.85,2.99,2.25,2.25,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079432,Larry Little 1979 Topps #60 Miami Dolphins,2.0,3.17,2.0,2.0,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079434,Gary Barbaro 1979 Topps #183 Kansas City Chiefs,1.6,2.99,1.89,1.89,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079438,Mike Hartenstine 1979 Topps #251 Chicago Bears,1.65,2.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079439,Jim Otis 1979 Topps #324 St. Louis Cardinals,1.75,2.99,2.99,2.15,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079440,Gary Green 1979 Topps #426 Kansas City Chiefs,1.5,2.87,1.75,1.75,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079442,Morris Owens 1979 Topps #386 Tampa Bay Buccaneers,1.5,5.31,2.39,1.9,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079443,Nat Moore 1979 Topps #120 Miami Dolphins,1.7,4.15,2.38,2.1,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079444,Lee Roy Selmon 1979 Topps #123 Tampa Bay Buccaneers,1.75,2.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079447,Mike Fuller 1979 Topps #254 San Diego Chargers,1.65,5.01,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079448,Glenn Doughty 1979 Topps #261 Baltimore Colts,1.5,2.75,1.99,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079449,Jan Stenerud 1979 Topps #142 Kansas City Chiefs,1.75,2.49,1.94,1.95,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079450,Mike Fuller 1979 Topps #254 San Diego Chargers,1.65,5.01,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079454,Louie Kelcher 1979 Topps #525 San Diego Chargers,1.75,2.99,2.49,2.15,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433561,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433568,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433570,Norris Thomas 1979 Topps #239 Miami Dolphins,1.75,2.54,2.49,2.15,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433572,Don McCauley 1979 Topps #49 Baltimore Colts,1.5,2.99,1.75,1.75,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433573,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433574,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433575,Pat Tilley 1979 Topps #102 St. Louis Cardinals,1.6,2.75,2.29,2.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433577,Delvin Williams 1979 Topps #370 Miami Dolphins,1.65,2.74,1.79,1.79,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433578,Freddie Solomon 1979 Topps #131 San Francisco 49ers,1.5,2.9400000000000004,1.9,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433579,Joe Washington 1979 Topps #150 Baltimore Colts,1.6,2.99,2.29,2.0,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433580,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433582,Freddie Solomon 1979 Topps #131 San Francisco 49ers,1.5,2.9400000000000004,1.9,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433583,Roosevelt Leaks 1979 Topps #418 Baltimore Colts,1.5,2.99,1.89,1.89,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433584,Fred Cook 1979 Topps #502 Baltimore Colts,1.5,2.99,1.89,1.89,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433585,Fred Cook 1979 Topps #502 Baltimore Colts,1.5,2.99,1.89,1.89,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433586,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433587,Jimbo Elrod 1979 Topps #508 RC Kansas City Chiefs,1.75,2.49,1.69,1.69,15,Browse BIN | ActiveCache | Active median P1,
336140433588,Dan Fouts 1979 Topps #387 San Diego Chargers HOF QB,3.95,2.99,1.98,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433589,Ray Wersching 1979 Topps #264 San Francisco 49ers,1.5,2.8,2.49,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433592,Doug Nettles 1979 Topps #171 RC Baltimore Colts,1.65,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,
336140433593,John Fitzgerald 1979 Topps #213 Dallas Cowboys,1.65,2.27,2.59,2.05,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433595,Rafael Septien 1979 Topps #494 Dallas Cowboys,1.5,2.995,1.98,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433599,Dwight McDonald 1979 Topps #17 RC San Diego Chargers,1.7,4.15,1.99,1.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433601,Preston Pearson 1979 Topps #315 Dallas Cowboys,1.6,2.89,1.86,1.85,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433603,John Dutton 1979 Topps #355 Baltimore Colts,1.65,1.99,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433609,Fred Dean 1979 Topps #152 San Diego Chargers,1.7,4.0,1.84,1.85,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433613,Fred Cook 1979 Topps #502 Baltimore Colts,1.5,2.99,1.89,1.89,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433625,Fred Dean 1979 Topps #152 San Diego Chargers,1.7,2.99,1.84,1.85,15,Browse BIN | ActiveCache | Active median P1,
336140433627,Bert Jones 1979 Topps #220 Baltimore Colts,1.65,2.99,2.49,2.05,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433629,Tom Wittum 1979 Topps #197 San Francisco 49ers,1.5,3.9499999999999997,1.9,1.9,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433630,Bob Klein 1979 Topps #51 San Diego Chargers,1.5,2.49,2.49,1.9,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433633,Bob Thomas 1979 Topps #437 Chicago Bears,1.5,2.99,2.25,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433638,Scott Bull 1979 Topps #302 RC San Francisco 49ers,1.75,5.01,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433640,Bo Jackson 1991 Upper Deck #93 Los Angeles Raiders Legend HOF?,1.66,3.025,1.6,1.6,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433645,Curtis Johnson 1979 Topps #493 Miami Dolphins,1.5,2.99,1.7,1.7,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433646,Tom Hicks 1979 Topps #417 Chicago Bears,1.5,2.99,2.25,1.9,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433647,Cardinals Leaders Otis Tilley Stone Dawson) 1979 Topps #488 St. Louis Cardinals,1.7,1.7,,1.7,0,Browse BIN | No actives | Sold median P1,
336140433648,Terry Beeson 1979 Topps Cream Colored Back #138 Seattle Seahawks,1.85,2.49,1.85,1.85,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433652,Cardinals Leaders Otis Tilley Stone Dawson) 1979 Topps #488 St. Louis Cardinals,1.7,1.7,,1.7,0,Browse BIN | No actives | Sold median P1,
336140433653,Bruce Laird 1979 Topps #69 Baltimore Colts,1.5,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433654,Bruce Laird 1979 Topps #69 Baltimore Colts,1.5,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433655,Chiefs Leaders Tony Reed / Tim Gray / Art Still 1979 Topps #207 Kansas City,1.85,2.42,,2.25,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
336140433656,Virgil Livers 1979 Topps #112 Chicago Bears,1.6,2.99,2.49,2.0,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433658,Tom Wittum 1979 Topps #197 San Francisco 49ers,1.5,3.9499999999999997,1.9,1.9,10,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433659,Jim Hart 1979 Topps #64 St. Louis Cardinals,1.75,5.16,2.99,2.15,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433661,Walter White 1979 Topps #66 Kansas City Chiefs,1.5,2.99,1.99,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433664,Ken Mendenhall 1979 Topps #438 Baltimore Colts,1.5,2.99,1.65,1.65,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433665,Wayne Morris 1979 Topps #444 St. Louis Cardinals,1.5,2.99,2.39,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433667,Ken MacAfee 1979 Topps #233 RC San Francisco 49ers,1.65,2.74,1.68,1.69,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
