item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
336248487040,Emmitt Smith 1995 Score Red Siege #10 Dallas Cowboys,4.35,3.74,3.74,3.75,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487041,Emmitt Smith 1996 Score #251 Dallas Cowboys,1.85,1.99,1.99,1.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487043,Emmitt Smith 1997 Score #4 Dallas Cowboys,1.95,3.0,1.99,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487044,Emmitt Smith 2017 Score Standout Numbers Red #9 Dallas Cowboys,9.99,8.995000000000001,8.995000000000001,8.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487045,Emmitt Smith 1994 Score Gold Zone #40 Dallas Cowboys,3.79,3.5,3.43,3.45,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487046,Emmitt Smith 1996 Score #1 YELLOW Dallas Cowboys,1.99,1.99,1.98,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487047,Emmitt Smith 1995 Score #10 Dallas Cowboys,1.8,2.99,3.595,3.6,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409493965,Emmitt Smith 2003 Score #181 Arizona Cardinals,2.2,3.12,3.12,3.1,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409493966,Emmitt Smith 1993 Score Dream Team #2 Dallas Cowboys,4.8,4.0,3.99,3.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494981,Emmitt Smith 1998 Bowman's Best #1 Dallas Cowboys,2.1,2.09,2.09,2.09,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409494983,Emmitt Smith 1997 Bowman's Best #30 Dallas Cowboys,2.3,2.49,2.99,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494987,Emmitt Smith 1998 Pacific Crown Royale Pivotal Players #6 Dallas Cowboys,3.09,3.09,1.94,1.95,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494989,Emmitt Smith 1992 Pacific #68 Dallas Cowboys,1.7,2.02,1.79,1.79,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409494990,Emmitt Smith 1992 Pacific Prism #6 Dallas Cowboys,4.99,5.28,2.78,3.49,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494991,Emmitt Smith 1996 Pacific #114 Dallas Cowboys,1.95,1.99,,1.99,0,Browse BIN | No actives | Sold median P1,
236409494993,Emmitt Smith 1999 Pacific #117 Dallas Cowboys,2.35,2.99,2.99,2.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494994,Emmitt Smith 2000 Pacific Crown Royale In Your Face #6 Dallas Cowboys,2.25,1.87,1.75,1.75,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494996,Emmitt Smith 1999 Playoff Contenders SSD #42 Dallas Cowboys,3.78,4.485,4.485,4.49,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409494998,Emmitt Smith 2001 Pacific Prism Atomic Die-Cut #40 Dallas Cowboys,4.99,7.495,,7.5,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236409494999,Emmitt Smith 1992 Pacific Pacific Picks the Pros Silver #20 Dallas Cowboys,8.7,8.7,8.45,8.45,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409495000,Emmitt Smith 2000 Pacific Crown Royale #28 Dallas Cowboys,5.0,3.6,3.6,3.6,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495001,Emmitt Smith 1994 Pacific Triple Folders Rookies and Stars #9 Dallas Cowboys,2.85,2.49,1.99,1.99,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495004,Emmitt Smith 1993 Pacific #1 Dallas Cowboys,1.95,3.5,2.75,2.75,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495005,Emmitt Smith 1992 Pacific Statistical Leaders #6 Dallas Cowboys,3.85,3.29,3.29,3.29,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495010,Emmitt Smith 1992 Pacific Statistical Leaders #30 Dallas Cowboys,4.35,3.67,2.99,2.99,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495011,Emmitt Smith 1998 Pacific Omega #63 Dallas Cowboys,2.6,2.6,,2.6,0,Browse BIN | No actives | Sold median P1,
336248487436,Emmitt Smith 1993 Bowman #300 Dallas Cowboys,2.05,2.85,2.5,2.5,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487438,Emmitt Smith / Byron Morris 1994 Bowman's Best #28,6.7,6.7,3.0,4.02,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487439,Emmitt Smith 1996 Bowman's Best #1 Dallas Cowboys,2.3,,13.46,13.45,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487440,Emmitt Smith 1995 Bowman's Best #37 Dallas Cowboys,3.35,2.99,2.99,2.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487442,Emmitt Smith 1991 Pacific #107 Dallas Cowboys,1.65,1.5,1.5,1.5,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487443,Emmitt Smith 1994 Pacific Marquee Prisms #31 Dallas Cowboys,3.99,3.99,2.99,2.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487445,Emmitt Smith 2000 Bowman's Best #60 Dallas Cowboys,3.5,3.495,2.99,2.99,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487447,Emmitt Smith 1998 Bowman #105 Dallas Cowboys,1.95,3.91,3.23,3.25,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487450,Emmitt Smith 2000 Bowman #123 Dallas Cowboys,2.9,1.95,4.19,4.19,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487451,Emmitt Smith 1994 Bowman #300 Dallas Cowboys,1.8,2.955,2.0,2.0,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487453,Emmitt Smith 1998 Playoff Absolute Die-Cut #91 Dallas Cowboys,3.3,3.3,3.3,3.3,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487454,Emmitt Smith 2000 Pacific Revolution - Making the Grade Black #4 Dallas Cowboys,3.99,7.485,7.485,7.49,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487457,Emmitt Smith 1997 Pacific Dynagon Prism Best Kept Secrets #87 Dallas Cowboys,1.95,2.14,2.25,2.25,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487458,Emmitt Smith 1997 Pacific Philadelphia Gold #49 Dallas Cowboys,2.25,3.3200000000000003,1.99,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495775,Emmitt Smith 1994 Playoff Contenders #20 Dallas Cowboys,2.35,2.19,2.29,2.29,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409495777,Emmitt Smith 1993 Playoff Headliners Exchange #H-3 Dallas Cowboys,3.05,3.25,2.95,2.95,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409495779,Emmitt Smith 1998 Playoff Prestige Retail #82 Dallas Cowboys,2.3,2.0,,2.0,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236409495781,Emmitt Smith 1998 Playoff Prestige SSD Hobby #82 Dallas Cowboys,3.65,3.63,2.72,2.7,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495782,Emmitt Smith 1993 Playoff Promos #1 Dallas Cowboys,3.05,3.05,1.99,1.99,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495783,Emmitt Smith 2000 Playoff Absolute #43 Dallas Cowboys,1.9,1.84,1.84,1.85,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409495784,Emmitt Smith 1995 Playoff Absolute #22 Dallas Cowboys,1.9,5.52,6.984999999999999,6.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495785,Emmitt Smith 2003 Playoff Absolute Memorabilia #67 Arizona Cardinals,2.65,2.32,6.6850000000000005,6.69,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495788,Emmitt Smith 1997 Playoff First & Ten #152 Dallas Cowboys,2.15,2.135,1.98,1.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409495789,Emmitt Smith 1998 Playoff Momentum SSD Hobby #62 Dallas Cowboys,3.4,2.9,2.9,2.9,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409495790,Emmitt Smith 1997 Playoff Zone Frenzy #10 Dallas Cowboys,7.65,7.65,6.99,6.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487825,Emmitt Smith 1991 Upper Deck Game Breakers #GB5 Dallas Cowboys,1.9,1.6800000000000002,1.7,1.7,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487826,Emmitt Smith 1995 Playoff Prime #22 Dallas Cowboys,1.75,2.49,7.45,7.45,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487828,Emmitt Smith 1993 Playoff #278 Dallas Cowboys,1.85,2.49,2.49,2.49,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487831,Emmitt Smith 1996 Playoff Illusions #90 Dallas Cowboys,14.9,3.5,3.5,8.94,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487837,Emmitt Smith 1996 Playoff Prime #111 Dallas Cowboys,2.45,2.68,2.68,2.69,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487838,Emmitt Smith 1997 Playoff Zone #25 Dallas Cowboys,2.25,2.29,2.29,2.29,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487839,Emmitt Smith 2001 Playoff Absolute Memorabilia #24 Dallas Cowboys,2.2,2.48,,2.49,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
336248487842,Emmitt Smith 1993 Playoff Contenders #50 Dallas Cowboys,1.85,2.7750000000000004,2.7750000000000004,2.79,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487844,Emmitt Smith 1993 Playoff #10 Dallas Cowboys,2.3,3.4400000000000004,2.99,2.99,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487845,Emmitt Smith 1994 Playoff #265 Dallas Cowboys,2.15,2.49,1.99,1.99,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248487848,Emmitt Smith 1996 Playoff Contenders Open Field #22 Dallas Cowboys,4.55,,,,0,No solds | No actives | No data,
336248487849,Emmitt Smith 2002 Playoff Honors #25 Dallas Cowboys,2.35,2.41,6.2,6.2,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248487850,Emmitt Smith 1994 Playoff Prototypes #NNO Dallas Cowboys,2.85,2.92,2.5,2.5,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498395,Emmitt Smith 1997 Pinnacle Ultra-PRO Rembrandt #6 Dallas Cowboys,2.4,2.6950000000000003,1.99,1.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498396,Emmitt Smith 1995 Zenith Promos #1 Dallas Cowboys,3.6,1.99,11.25,11.25,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498397,Emmitt Smith 1997 Pinnacle Certified Certified Team #3 Dallas Cowboys,7.2,5.0,5.0,5.0,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498398,Emmitt Smith 1995 Sportflix #9 Dallas Cowboys,2.2,6.77,8.28,8.29,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498400,Emmitt Smith 1995 Pinnacle Club Collection #234 Dallas Cowboys,1.85,2.99,2.99,2.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498401,Emmitt Smith 1997 Pinnacle Inscriptions #45 Dallas Cowboys,2.45,4.49,2.49,2.49,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409498402,Emmitt Smith / Michael Irvin 1996 Zenith Noteworthy '95 #5 Dallas Cowboys,4.4,4.4,3.99,3.99,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498403,Emmitt Smith 1996 Pinnacle Laser View Eye on the Prize #2 Dallas Cowboys,6.3,4.970000000000001,3.95,3.95,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498404,Emmitt Smith 1992 Pinnacle Team 2000 #19 Dallas Cowboys,4.4,2.645,2.6,2.64,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498405,Brett Favre / Emmitt Smith 1996 Pinnacle Double Disguise #16,3.5,3.745,2.98,2.99,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498407,Emmitt Smith 1994 Sportflics #30 Dallas Cowboys,2.0,4.16,1.99,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409498408,Emmitt Smith 1991 Pinnacle #42 Dallas Cowboys,1.65,4.52,2.68,2.69,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498409,Emmitt Smith 1996 Summit #16 Dallas Cowboys,2.35,1.99,3.2,3.2,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498410,Emmitt Smith 1994 Pinnacle Canton Bound #2 Dallas Cowboys,2.15,2.165,1.98,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409498411,Emmitt Smith 1996 Select #198 Dallas Cowboys,1.8,2.095,2.2,2.2,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498412,Emmitt Smith 1997 Pinnacle Certified #1 Dallas Cowboys,6.1,2.37,1.99,3.66,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498413,Barry Sanders 1995 Pinnacle Promos #39 Detroit Lions,4.0,2.67,2.67,2.65,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498414,Emmitt Smith / Steve Young 1996 Pinnacle Double Disguise #4,4.0,4.0,2.68,2.69,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498415,Emmitt Smith 1996 Pinnacle #197 Dallas Cowboys,1.8,1.895,1.98,1.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498416,Emmitt Smith 1996 Pinnacle Premium Stock #1 Dallas Cowboys,4.35,,,,0,No solds | No actives | No data,
336248489449,Emmitt Smith 1997 Pinnacle Instincts #184 Dallas Cowboys,2.1,3.19,3.19,3.19,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248489450,Emmitt Smith 1995 Sportflix ProMotion #PM9 Dallas Cowboys,11.95,10.114999999999998,8.28,8.29,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248489451,Emmitt Smith 1996 Pinnacle Premium Stock #197 Dallas Cowboys,2.25,,,,0,No solds | No actives | No data,
336248489452,Emmitt Smith 1995 Pinnacle Club Collection #229 Dallas Cowboys,1.85,3.99,4.99,4.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248489453,Emmitt Smith 1996 Zenith #150 Dallas Cowboys,1.95,1.99,1.99,1.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248489454,Emmitt Smith 1995 Sportflix Rolling Thunder #1 Dallas Cowboys,2.9,2.995,2.75,2.75,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248489455,Emmitt Smith 1997 Pinnacle Mint Coins Brass Missing Coin #10 Dallas Cowboys,2.09,2.09,2.09,2.09,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
336248489456,Emmitt Smith 1995 Zenith Second Season #SS20 Dallas Cowboys,3.2,2.89,1.99,1.99,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248489457,Emmitt Smith 1997 Pinnacle #3 Dallas Cowboys,1.85,,5.99,5.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336248489458,Emmitt Smith 1997 Pinnacle Mint #10 Dallas Cowboys,2.35,3.49,2.09,2.09,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498884,Emmitt Smith 1997 Pinnacle Inscriptions #22 Dallas Cowboys,3.1,2.295,2.28,2.29,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236409498886,Emmitt Smith 1997 Pinnacle Inside #6 Dallas Cowboys,1.85,1.99,1.99,1.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409498887,Emmitt Smith 1995 Zenith #Z1 Dallas Cowboys,2.15,2.6399999999999997,2.28,2.29,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409498889,Emmitt Smith 1995 Pinnacle #73 Dallas Cowboys,1.85,,1.79,1.79,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
236409498890,Emmitt Smith 1996 Zenith #Z-20 Dallas Cowboys,1.95,3.44,3.15,3.15,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
